Date,Station,Demand,Temperature,PrecipIntensity,Humidity,CloudCover,Pressure,Sol,WindSpeed
14/01/2016 08:00,Hermosillo PPA,298.466,8.1,0,66.8,0,1016,0,2.1
14/01/2016 09:00,Hermosillo PPA,303.714,8.1,0,66,0,1017,79.5,2.1
14/01/2016 10:00,Hermosillo PPA,311.941,11.5,0,50,0,1017,291,1.5
14/01/2016 11:00,Hermosillo PPA,317.365,14.8,0,37.9,0,1017,489.9,0.9
14/01/2016 12:00,Hermosillo PPA,321.909,18.2,0,28.8,0,1017,630.4,0.4
14/01/2016 13:00,Hermosillo PPA,324.02,19.8,0,22.9,0,1017,701.1,1.3
14/01/2016 14:00,Hermosillo PPA,326.239,21.4,0,18.1,0,1016,705.8,2.1
14/01/2016 15:00,Hermosillo PPA,326.902,23,0,14.3,0,1015,642.9,3
14/01/2016 16:00,Hermosillo PPA,326.375,22.6,0,14.7,0,1015,505.7,3
14/01/2016 17:00,Hermosillo PPA,321.576,22.1,0,15,0,1015,299.6,3
14/01/2016 18:00,Hermosillo PPA,321.397,21.7,0,15.4,0,1014,94.9,3
14/01/2016 19:00,Hermosillo PPA,337.642,19.8,0,19.9,0,1015,0,2.8
14/01/2016 20:00,Hermosillo PPA,337.945,17.9,0,25.7,0,1015,0,2.6
14/01/2016 21:00,Hermosillo PPA,333.227,15.9,0,33.1,0,1015,0,2.3
14/01/2016 22:00,Hermosillo PPA,319.273,15.2,0,39.1,0,1016,0,1.7
14/01/2016 23:00,Hermosillo PPA,303.331,14.5,0,46,0,1016,0,1.1
15/01/2016 00:00,Hermosillo PPA,286.543,13.8,0,54,0,1016,0,0.5
15/01/2016 01:00,Hermosillo PPA,274.765,12.3,0,59.1,0,1016,0,0.9
15/01/2016 02:00,Hermosillo PPA,266.246,10.9,0,64.7,0,1016,0,1.3
15/01/2016 03:00,Hermosillo PPA,261.74,9.4,0,70.9,0,1015,0,1.7
15/01/2016 04:00,Hermosillo PPA,260.874,8.7,0,71.4,0,1016,0,1.8
15/01/2016 05:00,Hermosillo PPA,262.146,8,0,71.9,0,1016,0,2
15/01/2016 06:00,Hermosillo PPA,270.807,7.4,0,72.3,0,1016,0,2.2
15/01/2016 07:00,Hermosillo PPA,293.636,7.1,0,73.1,0,1016,0,2.3
15/01/2016 08:00,Hermosillo PPA,305.502,6.9,0,73.9,0,1016,0,2.4
15/01/2016 09:00,Hermosillo PPA,315.594,6.7,0,74.7,0,1017,79.7,2.5
15/01/2016 10:00,Hermosillo PPA,321.22,10.5,0,56,0,1017,289.7,1.9
15/01/2016 11:00,Hermosillo PPA,326.602,14.3,0,42.1,0,1017,485.8,1.3
15/01/2016 12:00,Hermosillo PPA,331.568,18.1,0,31.8,0,1017,623.6,0.7
15/01/2016 13:00,Hermosillo PPA,331.342,19.8,0,25.5,0,1016,692,1.4
15/01/2016 14:00,Hermosillo PPA,332.046,21.4,0,20.3,0,1015,695.7,2.1
15/01/2016 15:00,Hermosillo PPA,332.143,23,0,16.2,0,1014,633.8,2.7
15/01/2016 16:00,Hermosillo PPA,332.833,22.5,0,16.3,0,1014,499,3
15/01/2016 17:00,Hermosillo PPA,329.527,21.9,0,16.5,0,1014,296.9,3.2
15/01/2016 18:00,Hermosillo PPA,324.527,21.3,0,16.7,0,1014,95.7,3.4
15/01/2016 19:00,Hermosillo PPA,334.302,19.5,0,19.4,0,1014,0,3
15/01/2016 20:00,Hermosillo PPA,334.488,17.7,0,22.7,0,1015,0,2.6
15/01/2016 21:00,Hermosillo PPA,327.74,15.8,0,26.5,0,1015,0,2.2
15/01/2016 22:00,Hermosillo PPA,314.641,14.7,0,30,0,1016,0,2.2
15/01/2016 23:00,Hermosillo PPA,301.02,13.5,0,34,0,1016,0,2.2
16/01/2016 00:00,Hermosillo PPA,285.745,12.3,0,38.5,0,1016,0,2.2
16/01/2016 01:00,Hermosillo PPA,276.833,11.7,0,40,0,1016,0,2.3
16/01/2016 02:00,Hermosillo PPA,267.49,11,0,41.6,0,1017,0,2.5
16/01/2016 03:00,Hermosillo PPA,261.132,10.4,0,43.2,0,1017,0,2.6
16/01/2016 04:00,Hermosillo PPA,258.306,9.9,0,46.8,0,1017,0,2.6
16/01/2016 05:00,Hermosillo PPA,258.672,9.4,0,50.7,0,1017,0,2.6
16/01/2016 06:00,Hermosillo PPA,262.783,8.9,0,54.9,0,1018,0,2.6
16/01/2016 07:00,Hermosillo PPA,274.786,8.6,0,57.8,0,1018,0,2.7
16/01/2016 08:00,Hermosillo PPA,281.574,8.2,0,60.8,0,1019,0,2.7
16/01/2016 09:00,Hermosillo PPA,294.902,7.8,0,64,0,1019,81.6,2.8
16/01/2016 10:00,Hermosillo PPA,306.025,11.4,0,48.6,0,1019,294.6,2.6
16/01/2016 11:00,Hermosillo PPA,307.029,15,0,37,0,1019,492.1,2.4
16/01/2016 12:00,Hermosillo PPA,313.283,18.5,0,28.1,0,1019,629.9,2.1
16/01/2016 13:00,Hermosillo PPA,316.972,20,0,23.4,0,1018,697.2,2
16/01/2016 14:00,Hermosillo PPA,317.374,21.4,0,19.5,0,1017,693.8,2
16/01/2016 15:00,Hermosillo PPA,315.602,22.8,0,16.2,0,1016,621.1,1.9
16/01/2016 16:00,Hermosillo PPA,311.309,22.3,0,16.4,0,1016,481.3,2.1
16/01/2016 17:00,Hermosillo PPA,305.502,21.8,0,16.6,0,1016,279.8,2.2
16/01/2016 18:00,Hermosillo PPA,305.703,21.3,0,16.8,0,1015,88.1,2.4
16/01/2016 19:00,Hermosillo PPA,322.832,19.8,0,21.5,0,1016,0,2.5
16/01/2016 20:00,Hermosillo PPA,320.132,18.2,0,27.3,0,1016,0,2.6
16/01/2016 21:00,Hermosillo PPA,313.127,16.7,0,34.6,0,1016,0,2.7
16/01/2016 22:00,Hermosillo PPA,303.37,15.6,0,37.1,0,1016,0,3
16/01/2016 23:00,Hermosillo PPA,288.456,14.4,0,39.8,0,1016,0,3.2
17/01/2016 00:00,Hermosillo PPA,268.975,13.3,0,42.6,0,1016,0,3.5
17/01/2016 01:00,Hermosillo PPA,254.043,12.7,0,44.7,0,1016,0,3.2
17/01/2016 02:00,Hermosillo PPA,242.282,12.1,0,47,0,1016,0,3
17/01/2016 03:00,Hermosillo PPA,234.38,11.6,0,49.3,0,1016,0,2.7
17/01/2016 04:00,Hermosillo PPA,229.223,11.1,0,50.9,0,1016,0,2.6
17/01/2016 05:00,Hermosillo PPA,228.295,10.7,0,52.5,0,1016,0,2.5
17/01/2016 06:00,Hermosillo PPA,229.214,10.3,0,54.2,0,1016,0,2.5
17/01/2016 07:00,Hermosillo PPA,234.732,9.9,0,56,0,1017,0,2.1
17/01/2016 08:00,Hermosillo PPA,236.593,9.6,0,57.9,0,1017,0,1.7
17/01/2016 09:00,Hermosillo PPA,245.396,9.3,0,59.9,0,1017,77.3,1.3
17/01/2016 10:00,Hermosillo PPA,257.485,12.5,0,46.9,0,1018,276.7,1.4
17/01/2016 11:00,Hermosillo PPA,259.18,15.6,0,36.8,0,1018,464.5,1.5
17/01/2016 12:00,Hermosillo PPA,260.944,18.8,0,28.9,0,1018,604.6,1.6
17/01/2016 13:00,Hermosillo PPA,260.041,21.2,0,23.8,0,1017,680.8,1.8
17/01/2016 14:00,Hermosillo PPA,258.536,23.5,0,19.6,0,1016,691,2
17/01/2016 15:00,Hermosillo PPA,254.814,25.8,0,16.2,0,1015,632.3,2.2
17/01/2016 16:00,Hermosillo PPA,253.183,26,0,16.7,0,1015,501,1.9
17/01/2016 17:00,Hermosillo PPA,253.592,26.3,0,17.2,0,1014,303.3,1.5
17/01/2016 18:00,Hermosillo PPA,257.866,26.5,0,17.8,0,1014,102.6,1.2
17/01/2016 19:00,Hermosillo PPA,283.286,23.6,0,23.9,0,1015,0,1.6
17/01/2016 20:00,Hermosillo PPA,287.79,20.8,0,31.9,0,1016,0,2
17/01/2016 21:00,Hermosillo PPA,284.834,17.9,0,42.4,0,1016,0,2.4
17/01/2016 22:00,Hermosillo PPA,273.786,17.2,0,40.4,0,1017,0,2.9
17/01/2016 23:00,Hermosillo PPA,257.096,16.5,0,38.4,0,1017,0,3.4
18/01/2016 00:00,Hermosillo PPA,238.636,15.8,0,36.5,0,1017,0,3.9
18/01/2016 01:00,Hermosillo PPA,227.543,14.8,0,38.8,0,1017,0,3.8
18/01/2016 02:00,Hermosillo PPA,220.395,13.9,0,41.3,0,1017,0,3.7
18/01/2016 03:00,Hermosillo PPA,216.859,12.9,0,43.9,0,1017,0,3.6
18/01/2016 04:00,Hermosillo PPA,214.728,12.1,0,42,0,1017,0,3.7
18/01/2016 05:00,Hermosillo PPA,218.037,11.4,0,40.1,0,1017,0,3.8
18/01/2016 06:00,Hermosillo PPA,232.69,10.6,0,38.3,0,1017,0,3.9
18/01/2016 07:00,Hermosillo PPA,263.733,10.5,0,38.2,0,1017,0,4.1
18/01/2016 08:00,Hermosillo PPA,284.013,10.5,0,38.1,0,1018,0,4.3
18/01/2016 09:00,Hermosillo PPA,296.279,10.4,0,37.9,0,1018,84.6,4.5
18/01/2016 10:00,Hermosillo PPA,307.151,14.4,0,29.4,0,1018,301.8,4.4
18/01/2016 11:00,Hermosillo PPA,317.561,18.4,0,23,0,1019,495.2,4.3
18/01/2016 12:00,Hermosillo PPA,327.04,22.3,0,18,0,1019,615.1,4.2
18/01/2016 13:00,Hermosillo PPA,326.806,24.3,0,14.4,0,1018,659.9,3.4
18/01/2016 14:00,Hermosillo PPA,327.322,26.2,0,11.4,0,1017,644.2,2.6
18/01/2016 15:00,Hermosillo PPA,329.664,28.1,0,9,0,1016,573.3,1.8
18/01/2016 16:00,Hermosillo PPA,329.151,27.4,0,10.9,0,1016,442.5,1.9
18/01/2016 17:00,Hermosillo PPA,324.211,26.6,0,13,0,1016,272.2,2
18/01/2016 18:00,Hermosillo PPA,319.287,25.8,0,15.6,0,1016,98.3,2
18/01/2016 19:00,Hermosillo PPA,334.685,23.3,0,19.4,0,1017,0,2.2
18/01/2016 20:00,Hermosillo PPA,336.84,20.9,0,24.2,0,1017,0,2.3
18/01/2016 21:00,Hermosillo PPA,332.758,18.4,0,30.1,0,1017,0,2.4
18/01/2016 22:00,Hermosillo PPA,318.321,17.9,0,31.1,0,1017,0,2
18/01/2016 23:00,Hermosillo PPA,297.534,17.4,0,32.2,0,1018,0,1.6
19/01/2016 00:00,Hermosillo PPA,278.918,16.9,0,33.4,0,1018,0,1.1
19/01/2016 01:00,Hermosillo PPA,264.031,15.5,0,35.8,0,1018,0,1.4
19/01/2016 02:00,Hermosillo PPA,252.408,14.1,0,38.4,0,1017,0,1.7
19/01/2016 03:00,Hermosillo PPA,247.258,12.8,0,41.2,0,1017,0,2
19/01/2016 04:00,Hermosillo PPA,245.577,12.2,0,41.4,0,1017,0,2.2
19/01/2016 05:00,Hermosillo PPA,244.624,11.7,0,41.6,0,1017,0,2.5
19/01/2016 06:00,Hermosillo PPA,258.584,11.1,0,41.8,0,1017,0,2.7
19/01/2016 07:00,Hermosillo PPA,285.905,10.9,0,42.3,0,1018,0,2.9
19/01/2016 08:00,Hermosillo PPA,296.906,10.7,0,42.9,0,1018,0,3.1
19/01/2016 09:00,Hermosillo PPA,307.913,10.4,0,43.4,0,1018,82.7,3.3
19/01/2016 10:00,Hermosillo PPA,317.131,14.5,0,31.8,0,1018,296.8,2.8
19/01/2016 11:00,Hermosillo PPA,325.241,18.5,0,23.5,0,1019,496.9,2.4
19/01/2016 12:00,Hermosillo PPA,336.973,22.5,0,17.4,0,1019,637.8,1.9
19/01/2016 13:00,Hermosillo PPA,336.024,24.3,0,14.2,0,1018,708.7,2
19/01/2016 14:00,Hermosillo PPA,335.361,26.1,0,11.6,0,1017,713.4,2
19/01/2016 15:00,Hermosillo PPA,336.751,27.9,0,9.4,0,1016,651,2.1
19/01/2016 16:00,Hermosillo PPA,332.939,27,0,10.8,0,1016,515.5,2.2
19/01/2016 17:00,Hermosillo PPA,329.488,26.1,0,12.5,0,1016,313.6,2.4
19/01/2016 18:00,Hermosillo PPA,324.602,25.1,0,14.4,0,1016,109,2.5
19/01/2016 19:00,Hermosillo PPA,337.337,22.9,0,20,0,1017,0,2.6
19/01/2016 20:00,Hermosillo PPA,340.256,20.6,0,27.5,0,1017,0,2.7
19/01/2016 21:00,Hermosillo PPA,334.212,18.4,0,37.8,0,1018,0,2.8
19/01/2016 22:00,Hermosillo PPA,319.547,17.6,0,42.2,0,1018,0,2.4
19/01/2016 23:00,Hermosillo PPA,300.902,16.8,0,47,0,1018,0,2
20/01/2016 00:00,Hermosillo PPA,279.721,15.9,0,52.2,0,1018,0,1.7
20/01/2016 01:00,Hermosillo PPA,266.564,15.2,0,50.5,0,1018,0,1.8
20/01/2016 02:00,Hermosillo PPA,259.269,14.4,0,48.9,0,1018,0,2
20/01/2016 03:00,Hermosillo PPA,250.816,13.6,0,47.2,0,1018,0,2.2
20/01/2016 04:00,Hermosillo PPA,246.583,12.7,0,49.7,0,1017,0,2.1
20/01/2016 05:00,Hermosillo PPA,248.292,11.8,0,52.3,0,1017,0,2
20/01/2016 06:00,Hermosillo PPA,257.255,10.9,0,55.1,0,1017,0,2
20/01/2016 07:00,Hermosillo PPA,280.915,10.9,0,55.1,0,1018,0,2
20/01/2016 08:00,Hermosillo PPA,292.511,11,0,55,0,1018,0,2
20/01/2016 09:00,Hermosillo PPA,304.178,11,0,55,0,1019,83.9,2
20/01/2016 10:00,Hermosillo PPA,315.36,14.4,0,42.3,0,1019,297.9,1.8
20/01/2016 11:00,Hermosillo PPA,321.865,17.7,0,32.7,0,1019,497.1,1.6
20/01/2016 12:00,Hermosillo PPA,330.347,21.1,0,25.3,0,1019,638.8,1.5
20/01/2016 13:00,Hermosillo PPA,332.872,23.1,0,21.3,0,1018,710.8,1.8
20/01/2016 14:00,Hermosillo PPA,335.196,25,0,17.9,0,1017,716.1,2.2
20/01/2016 15:00,Hermosillo PPA,336.539,27,0,15,0,1016,653.7,2.6
20/01/2016 16:00,Hermosillo PPA,335.581,26.5,0,16.2,0,1016,518.4,2.7
20/01/2016 17:00,Hermosillo PPA,332.45,26,0,17.5,0,1016,316.9,2.8
20/01/2016 18:00,Hermosillo PPA,326.062,25.5,0,18.8,0,1016,112.1,2.9
20/01/2016 19:00,Hermosillo PPA,341.685,23.2,0,23.9,0,1016,0,2.7
20/01/2016 20:00,Hermosillo PPA,342.623,21,0,30.3,0,1017,0,2.6
20/01/2016 21:00,Hermosillo PPA,335.314,18.8,0,38.3,0,1017,0,2.5
20/01/2016 22:00,Hermosillo PPA,320.614,17.7,0,39.2,0,1018,0,2.7
20/01/2016 23:00,Hermosillo PPA,304.874,16.5,0,40.1,0,1018,0,2.9
21/01/2016 00:00,Hermosillo PPA,283.499,15.4,0,41.1,0,1019,0,3.1
21/01/2016 01:00,Hermosillo PPA,268.512,15,0,43.2,0,1019,0,3.3
21/01/2016 02:00,Hermosillo PPA,258.466,14.5,0,45.5,0,1019,0,3.4
21/01/2016 03:00,Hermosillo PPA,252.035,14.1,0,47.9,0,1018,0,3.6
21/01/2016 04:00,Hermosillo PPA,249.993,13.6,0,48.8,0,1018,0,3.6
21/01/2016 05:00,Hermosillo PPA,251.464,13.1,0,49.8,0,1018,0,3.6
21/01/2016 06:00,Hermosillo PPA,261.118,12.6,0,50.8,0,1018,0,3.5
21/01/2016 07:00,Hermosillo PPA,284.426,12.1,0,51.4,0,1019,0,3.3
21/01/2016 08:00,Hermosillo PPA,299.722,11.6,0,52,0,1019,0,3.1
21/01/2016 09:00,Hermosillo PPA,312.278,11.1,0,52.6,0,1020,85.9,2.8
21/01/2016 10:00,Hermosillo PPA,321.311,14.9,0,39.9,0,1020,301.4,2.9
21/01/2016 11:00,Hermosillo PPA,342.577,18.7,0,30.2,0,1020,501.3,3
21/01/2016 12:00,Hermosillo PPA,354.546,22.4,0,23,0,1020,644.8,3.1
21/01/2016 13:00,Hermosillo PPA,355.193,24.2,0,18.5,0,1019,718.6,3
21/01/2016 14:00,Hermosillo PPA,357.144,26,0,14.9,0,1018,725.8,2.8
21/01/2016 15:00,Hermosillo PPA,349.289,27.8,0,11.9,0,1017,664.7,2.6
21/01/2016 16:00,Hermosillo PPA,343.554,27.1,0,16.6,0,1017,529.4,2.3
21/01/2016 17:00,Hermosillo PPA,338.827,26.4,0,22.9,0,1016,326.4,1.9
21/01/2016 18:00,Hermosillo PPA,332.985,25.7,0,31.3,0,1016,117.9,1.6
21/01/2016 19:00,Hermosillo PPA,344.733,23.1,0,34.4,0,1017,0,1.8
21/01/2016 20:00,Hermosillo PPA,345.373,20.5,0,37.9,0,1017,0,2
21/01/2016 21:00,Hermosillo PPA,336.596,17.9,0,41.9,0,1018,0,2.2
21/01/2016 22:00,Hermosillo PPA,320.608,17,0,39.2,0,1018,0,2.7
21/01/2016 23:00,Hermosillo PPA,304.181,16.1,0,36.7,0,1018,0,3.1
22/01/2016 00:00,Hermosillo PPA,284.008,15.2,0,34.3,0,1018,0,3.5
22/01/2016 01:00,Hermosillo PPA,269.661,14.5,0,35,0,1018,0,3.4
22/01/2016 02:00,Hermosillo PPA,259.382,13.7,0,35.7,0,1017,0,3.4
22/01/2016 03:00,Hermosillo PPA,254.744,13,0,36.4,0,1017,0,3.3
22/01/2016 04:00,Hermosillo PPA,251.497,12.5,0,35.9,0,1017,0,3.5
22/01/2016 05:00,Hermosillo PPA,252.208,12,0,35.4,0,1017,0,3.7
22/01/2016 06:00,Hermosillo PPA,260.993,11.5,0,34.9,0,1016,0,3.8
22/01/2016 07:00,Hermosillo PPA,284.302,11.2,0,34.9,0,1017,0,3.7
22/01/2016 08:00,Hermosillo PPA,299.639,10.9,0,34.9,0,1018,0,3.6
22/01/2016 09:00,Hermosillo PPA,316.458,10.7,0,34.9,0,1018,89,3.5
22/01/2016 10:00,Hermosillo PPA,329.489,14.3,0,26.7,0,1018,310.4,3.1
22/01/2016 11:00,Hermosillo PPA,340.704,17.9,0,20.4,0,1018,515.2,2.6
22/01/2016 12:00,Hermosillo PPA,349.065,21.5,0,15.7,0,1018,661.4,2.2
22/01/2016 13:00,Hermosillo PPA,349.812,23.7,0,12.9,0,1017,735.9,2.1
22/01/2016 14:00,Hermosillo PPA,346.649,25.8,0,10.7,0,1016,742.4,2.1
22/01/2016 15:00,Hermosillo PPA,348.368,27.9,0,8.7,0,1015,679.7,2
22/01/2016 16:00,Hermosillo PPA,346.669,27.2,0,11.9,0,1014,541.7,2
22/01/2016 17:00,Hermosillo PPA,339.008,26.5,0,16.1,0,1014,335.5,1.9
22/01/2016 18:00,Hermosillo PPA,329.515,25.8,0,21.6,0,1014,123.2,1.9
22/01/2016 19:00,Hermosillo PPA,342.674,23.1,0,26.6,0,1014,0,2.1
22/01/2016 20:00,Hermosillo PPA,344.21,20.4,0,32.9,0,1015,0,2.3
22/01/2016 21:00,Hermosillo PPA,332.672,17.7,0,40.6,0,1015,0,2.5
22/01/2016 22:00,Hermosillo PPA,315.712,16.4,0,43.4,0,1015,0,2.2
22/01/2016 23:00,Hermosillo PPA,300.81,15,0,46.3,0,1016,0,1.9
23/01/2016 00:00,Hermosillo PPA,286.283,13.6,0,49.5,0,1016,0,1.7
23/01/2016 01:00,Hermosillo PPA,271.878,12.5,0,50.9,0,1015,0,1.8
23/01/2016 02:00,Hermosillo PPA,259.122,11.4,0,52.4,0,1015,0,2
23/01/2016 03:00,Hermosillo PPA,252.102,10.3,0,53.9,0,1014,0,2.2
23/01/2016 04:00,Hermosillo PPA,248.183,9.9,0,55.6,0,1014,0,2.4
23/01/2016 05:00,Hermosillo PPA,247.742,9.4,0,57.3,0,1014,0,2.6
23/01/2016 06:00,Hermosillo PPA,252.067,9,0,59.2,0,1014,0,2.8
23/01/2016 07:00,Hermosillo PPA,263.406,9.1,0,57.3,0,1015,0,3
23/01/2016 08:00,Hermosillo PPA,272.008,9.1,0,55.6,0,1015,0,3.2
23/01/2016 09:00,Hermosillo PPA,291.106,9.2,0,53.9,0,1015,89.7,3.4
23/01/2016 10:00,Hermosillo PPA,308.262,13.5,0,40.4,0,1016,309.4,3
23/01/2016 11:00,Hermosillo PPA,319.097,17.7,0,30.6,0,1016,510.5,2.6
23/01/2016 12:00,Hermosillo PPA,327.465,22,0,23.3,0,1016,651.5,2.1
23/01/2016 13:00,Hermosillo PPA,330.385,24.1,0,19.1,0,1014,721,1.7
23/01/2016 14:00,Hermosillo PPA,328.704,26.3,0,15.7,0,1013,722.4,1.3
23/01/2016 15:00,Hermosillo PPA,327.17,28.4,0,12.8,0,1012,656,0.9
23/01/2016 16:00,Hermosillo PPA,327.52,27.5,0,15.3,0,1012,519,1.4
23/01/2016 17:00,Hermosillo PPA,319.875,26.6,0,18.2,0,1012,316.1,1.9
23/01/2016 18:00,Hermosillo PPA,314.931,25.6,0,21.6,0,1011,113.7,2.4
23/01/2016 19:00,Hermosillo PPA,329.156,23,0,27.2,0,1012,0,2.4
23/01/2016 20:00,Hermosillo PPA,325.806,20.5,0,34.2,0,1012,0,2.4
23/01/2016 21:00,Hermosillo PPA,313.604,17.9,0,43.1,0,1012,0,2.4
23/01/2016 22:00,Hermosillo PPA,301.265,17.6,0,44.1,0,1013,0,1.8
23/01/2016 23:00,Hermosillo PPA,287.021,17.3,0,45,0,1013,0,1.2
24/01/2016 00:00,Hermosillo PPA,269.303,17,0,46,0,1013,0,0.6
24/01/2016 01:00,Hermosillo PPA,249.682,15.2,0,50.4,0,1013,0,0.8
24/01/2016 02:00,Hermosillo PPA,238.571,13.5,0,55.3,0,1013,0,1.1
24/01/2016 03:00,Hermosillo PPA,229.917,11.7,0,60.8,0,1013,0,1.3
24/01/2016 04:00,Hermosillo PPA,225.078,11,0,62.6,0,1013,0,1.3
24/01/2016 05:00,Hermosillo PPA,222.874,10.2,0,64.5,0,1013,0,1.2
24/01/2016 06:00,Hermosillo PPA,223.331,9.5,0,66.5,0,1013,0,1.1
24/01/2016 07:00,Hermosillo PPA,228.465,9.4,0,66.9,0,1014,0,1.4
24/01/2016 08:00,Hermosillo PPA,228.733,9.3,0,67.3,0,1014,0,1.6
24/01/2016 09:00,Hermosillo PPA,238.066,9.2,0,67.7,0,1015,89.9,1.9
24/01/2016 10:00,Hermosillo PPA,249.986,13,0,53.9,0,1015,307.3,1.8
24/01/2016 11:00,Hermosillo PPA,259.078,16.8,0,43.2,0,1016,507.2,1.7
24/01/2016 12:00,Hermosillo PPA,263.588,20.5,0,34.8,0,1016,650,1.6
24/01/2016 13:00,Hermosillo PPA,264.24,21.7,0,30,0,1015,722.7,2.2
24/01/2016 14:00,Hermosillo PPA,263.462,22.8,0,25.8,0,1014,727.4,2.8
24/01/2016 15:00,Hermosillo PPA,263.703,24,0,22.2,0,1014,663.4,3.4
24/01/2016 16:00,Hermosillo PPA,259.799,23.2,0,23,0,1014,527.7,3.3
24/01/2016 17:00,Hermosillo PPA,256.33,22.5,0,23.9,0,1014,329.1,3.3
24/01/2016 18:00,Hermosillo PPA,259.508,21.8,0,24.8,0,1014,124.6,3.2
24/01/2016 19:00,Hermosillo PPA,281.198,19.8,0,31.3,0,1014,0,2.9
24/01/2016 20:00,Hermosillo PPA,285.242,17.9,0,39.5,0,1015,0,2.7
24/01/2016 21:00,Hermosillo PPA,283.373,16,0,49.9,0,1015,0,2.4
24/01/2016 22:00,Hermosillo PPA,271.629,15.2,0,54.9,0,1015,0,1.9
24/01/2016 23:00,Hermosillo PPA,254.328,14.4,0,60.5,0,1015,0,1.4
25/01/2016 00:00,Hermosillo PPA,236.175,13.7,0,66.5,0,1015,0,1
25/01/2016 01:00,Hermosillo PPA,223.058,12.3,0,68.8,0,1015,0,1.2
25/01/2016 02:00,Hermosillo PPA,216.459,11,0,71.2,0,1015,0,1.4
25/01/2016 03:00,Hermosillo PPA,211.949,9.7,0,73.7,0,1015,0,1.6
25/01/2016 04:00,Hermosillo PPA,212.68,9.1,0,72.5,0,1015,0,1.8
25/01/2016 05:00,Hermosillo PPA,219.442,8.5,0,71.2,0,1015,0,1.9
25/01/2016 06:00,Hermosillo PPA,234.515,7.9,0,70,0,1015,0,2.1
25/01/2016 07:00,Hermosillo PPA,264.324,8,0,69.1,0,1015,0,2.3
25/01/2016 08:00,Hermosillo PPA,280.825,8,0,68.3,0,1016,0,2.5
25/01/2016 09:00,Hermosillo PPA,298.687,8,0,67.4,0,1016,89.7,2.7
25/01/2016 10:00,Hermosillo PPA,313.245,11.5,0,54.1,0,1016,302.2,2.1
25/01/2016 11:00,Hermosillo PPA,320.015,15,0,43.7,0,1016,497.7,1.5
25/01/2016 12:00,Hermosillo PPA,328.878,18.4,0,35.4,0,1016,641.8,0.9
25/01/2016 13:00,Hermosillo PPA,329.442,19.8,0,28.5,0,1015,718.6,1.6
25/01/2016 14:00,Hermosillo PPA,329.803,21.2,0,22.9,0,1015,728.2,2.2
25/01/2016 15:00,Hermosillo PPA,330.607,22.6,0,18.3,0,1014,668.7,2.9
25/01/2016 16:00,Hermosillo PPA,326.897,22,0,17.9,0,1014,535.9,2.9
25/01/2016 17:00,Hermosillo PPA,319.638,21.3,0,17.5,0,1013,336,2.9
25/01/2016 18:00,Hermosillo PPA,315.478,20.7,0,17.2,0,1013,128.5,2.9
25/01/2016 19:00,Hermosillo PPA,332.045,18.8,0,22.8,0,1014,0,2.8
25/01/2016 20:00,Hermosillo PPA,336.333,17,0,30.1,0,1014,0,2.6
25/01/2016 21:00,Hermosillo PPA,331.827,15.1,0,39.6,0,1015,0,2.5
25/01/2016 22:00,Hermosillo PPA,317.295,14.1,0,39.6,0,1015,0,2.5
25/01/2016 23:00,Hermosillo PPA,302.386,13.1,0,39.6,0,1015,0,2.5
26/01/2016 00:00,Hermosillo PPA,280.552,12.1,0,39.6,0,1016,0,2.5
26/01/2016 01:00,Hermosillo PPA,265.191,11.7,0,40.8,0,1016,0,2.5
26/01/2016 02:00,Hermosillo PPA,261.369,11.2,0,42.2,0,1016,0,2.5
26/01/2016 03:00,Hermosillo PPA,260.323,10.7,0,43.5,0,1016,0,2.4
26/01/2016 04:00,Hermosillo PPA,257.292,10.2,0,45.8,0,1016,0,2
26/01/2016 05:00,Hermosillo PPA,259.086,9.7,0,48.2,0,1016,0,1.6
26/01/2016 06:00,Hermosillo PPA,270.765,9.2,0,50.7,0,1017,0,1.2
26/01/2016 07:00,Hermosillo PPA,295.315,8.7,0,52.3,0,1017,0,1.5
26/01/2016 08:00,Hermosillo PPA,306.082,8.2,0,54.1,0,1018,0,1.9
26/01/2016 09:00,Hermosillo PPA,318.364,7.7,0,55.9,0,1018,92.6,2.3
26/01/2016 10:00,Hermosillo PPA,328.034,11,0,43.5,0,1019,311.1,2.2
26/01/2016 11:00,Hermosillo PPA,333.7,14.4,0,34,0,1019,512.1,2.2
26/01/2016 12:00,Hermosillo PPA,340.662,17.8,0,26.6,0,1019,657.8,2.2
26/01/2016 13:00,Hermosillo PPA,338.942,19.6,0,22.2,0,1018,734.1,2.1
26/01/2016 14:00,Hermosillo PPA,339.505,21.4,0,18.5,0,1017,742.2,2
26/01/2016 15:00,Hermosillo PPA,341.058,23.2,0,15.3,0,1016,680.8,2
26/01/2016 16:00,Hermosillo PPA,339.824,22.9,0,16.1,0,1016,545.6,2
26/01/2016 17:00,Hermosillo PPA,333.413,22.6,0,16.9,0,1016,344.1,2
26/01/2016 18:00,Hermosillo PPA,321.465,22.2,0,17.7,0,1015,134.1,2
26/01/2016 19:00,Hermosillo PPA,334.457,20,0,22.4,0,1016,0,2.2
26/01/2016 20:00,Hermosillo PPA,339.153,17.8,0,28.3,0,1016,0,2.4
26/01/2016 21:00,Hermosillo PPA,333.343,15.6,0,35.7,0,1017,0,2.6
